case_id,activity,timestamp_start,timestamp_end,station_id,resource_id,resource_name,qualification,result,rework_flag,reference,temps_prevu,temps_reel,wait_time,alea,cout_horaire
P0113,Assemblage train atterissage gauche,2023-09-03 17:02:06.436036,2023-09-03 17:02:06.436036,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,D119,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0114,Assemblage queue avion,2023-09-03 17:05:46.209538,2023-09-03 17:05:46.209538,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,A018,0.0,0.0,0.09616931604985525,Incident manutention,41.5
P0113,Fixation réacteur aile gauche,2023-09-03 17:06:48.034072,2023-09-03 17:06:48.034072,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,D119,0.0,0.0,0.07822167670581973,Perte référencement,42.5
P0111,Fixation réacteur aile droite_Rework,2023-09-03 17:10:37.703659,2023-09-03 17:10:37.703659,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,True,A623,0.0,0.0,0.5,Rework nécessaire,35.5
P0114,Assemblage aile droite,2023-09-03 17:12:02.560082,2023-09-03 17:12:02.560082,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,A018,0.0,0.0,0.1045418177139025,Usure prématurée outillages précision,40.5
P0113,Assemblage train atterissage droit,2023-09-03 17:12:50.009370,2023-09-03 17:12:50.009370,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,D119,0.0,0.0,0.10054869397148454,Perte traçabilité composants,41.5
P0113,Fixation réacteur aile droite,2023-09-03 17:16:05.930687,2023-09-03 17:16:05.930687,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,D119,0.0,0.0,0.054422588179793785,Défaillance protocoles sécurité industrielle,35.5
P0114,Assemblage aile gauche,2023-09-03 17:18:02.560082,2023-09-03 17:18:02.560082,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,A018,0.0,0.0,0.1,Déformation supports,41.5
P0114,Assemblage fuselage centrale,2023-09-03 17:21:41.342744,2023-09-03 17:21:41.342744,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,A018,0.0,0.0,0.06077296178304057,Incident logiciel robots,41.5
P0114,Assemblage train atterissage gauche,2023-09-03 17:27:41.342744,2023-09-03 17:27:41.342744,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,A018,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0114,Fixation réacteur aile gauche,2023-09-03 17:32:24.332237,2023-09-03 17:32:24.332237,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,Rework,True,A018,0.0,0.0,0.07860819253899287,Perte référencement,38.5
P0115,Assemblage queue avion,2023-09-03 17:35:54.704533,2023-09-03 17:35:54.704533,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,D005,0.0,0.0,0.09852903694311159,Incident manutention,39.5
P0115,Assemblage aile droite,2023-09-03 17:39:20.585614,2023-09-03 17:39:20.585614,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,D005,0.0,0.0,0.057189189228048554,Usure prématurée outillages précision,40.5
P0115,Assemblage aile gauche,2023-09-03 17:45:20.585614,2023-09-03 17:45:20.585614,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,D005,0.0,0.0,0.1,Déformation supports,41.5
P0115,Assemblage fuselage centrale,2023-09-03 17:53:52.775496,2023-09-03 17:53:52.775496,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,D005,0.0,0.0,0.14227496713173812,Incident logiciel robots,41.5
P0115,Assemblage train atterissage gauche,2023-09-03 17:59:52.775496,2023-09-03 17:59:52.775496,Station_30,AIR0142,Omar Simon,Technicien Junior,Rework,True,D005,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0114,Fixation réacteur aile gauche_Rework,2023-09-03 18:02:24.332237,2023-09-03 18:02:24.332237,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,True,A018,0.0,0.0,0.5,Rework nécessaire,38.5
P0116,Assemblage queue avion,2023-09-03 18:06:35.568795,2023-09-03 18:06:35.568795,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,A247,0.0,0.0,0.10988022069695634,Incident manutention,39.5
P0114,Assemblage train atterissage droit,2023-09-03 18:11:14.353061,2023-09-03 18:11:14.353061,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,A018,0.0,0.0,0.14722800677531914,Perte traçabilité composants,41.5
P0116,Assemblage aile droite,2023-09-03 18:11:59.634980,2023-09-03 18:11:59.634980,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,A247,0.0,0.0,0.090018384811147,Usure prématurée outillages précision,40.5
P0116,Assemblage aile gauche,2023-09-03 18:17:59.634980,2023-09-03 18:17:59.634980,Station_16,AIR0016,Fatima Lefebvre,Opérateur Technique,OK,False,A247,0.0,0.0,0.1,Déformation supports,36.5
P0114,Fixation réacteur aile droite,2023-09-03 18:18:55.023595,2023-09-03 18:18:55.023595,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,A018,0.0,0.0,0.12796403727534952,Défaillance protocoles sécurité industrielle,35.5
P0116,Assemblage fuselage centrale,2023-09-03 18:26:10.740749,2023-09-03 18:26:10.740749,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,A247,0.0,0.0,0.13641826915423091,Incident logiciel robots,36.5
P0115,Assemblage train atterissage gauche_Rework,2023-09-03 18:29:52.775496,2023-09-03 18:29:52.775496,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,True,D005,0.0,0.0,0.5,Rework nécessaire,32.5
P0116,Assemblage train atterissage gauche,2023-09-03 18:32:10.740749,2023-09-03 18:32:10.740749,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,A247,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0115,Fixation réacteur aile gauche,2023-09-03 18:35:11.582836,2023-09-03 18:35:11.582836,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,D005,0.0,0.0,0.08855759434446131,Perte référencement,42.5
P0116,Fixation réacteur aile gauche,2023-09-03 18:35:57.104531,2023-09-03 18:35:57.104531,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,A247,0.0,0.0,0.06287882825552264,Perte référencement,42.5
P0117,Assemblage queue avion,2023-09-03 18:38:51.691257,2023-09-03 18:38:51.691257,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,C483,0.0,0.0,0.14769201573016263,Incident manutention,39.5
P0115,Assemblage train atterissage droit,2023-09-03 18:40:12.396896,2023-09-03 18:40:12.396896,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,D005,0.0,0.0,0.08355946124015445,Perte traçabilité composants,37.5
P0117,Assemblage aile droite,2023-09-03 18:42:11.543084,2023-09-03 18:42:11.543084,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,C483,0.0,0.0,0.05551439640002734,Usure prématurée outillages précision,42.5
P0116,Assemblage train atterissage droit,2023-09-03 18:43:44.399393,2023-09-03 18:43:44.399393,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,A247,0.0,0.0,0.12980412842028097,Perte traçabilité composants,41.5
P0117,Assemblage aile gauche,2023-09-03 18:48:11.543084,2023-09-03 18:48:11.543084,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,C483,0.0,0.0,0.1,Déformation supports,41.5
P0115,Fixation réacteur aile droite,2023-09-03 18:49:04.713944,2023-09-03 18:49:04.713944,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,D005,0.0,0.0,0.14786584672279496,Défaillance protocoles sécurité industrielle,35.5
P0116,Fixation réacteur aile droite,2023-09-03 18:52:14.469690,2023-09-03 18:52:14.469690,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,A247,0.0,0.0,0.14168619369230392,Défaillance protocoles sécurité industrielle,35.5
P0117,Assemblage fuselage centrale,2023-09-03 18:54:36.963007,2023-09-03 18:54:36.963007,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,C483,0.0,0.0,0.10706108980388551,Incident logiciel robots,41.5
P0117,Assemblage train atterissage gauche,2023-09-03 19:00:36.963007,2023-09-03 19:00:36.963007,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,C483,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0118,Assemblage queue avion,2023-09-03 19:03:11.644405,2023-09-03 19:03:11.644405,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,False,D144,0.0,0.0,0.05323455685562553,Incident manutention,32.5
P0117,Fixation réacteur aile gauche,2023-09-03 19:04:54.656785,2023-09-03 19:04:54.656785,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,C483,0.0,0.0,0.07158160501564749,Perte référencement,42.5
P0118,Assemblage aile droite,2023-09-03 19:09:36.583138,2023-09-03 19:09:36.583138,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,D144,0.0,0.0,0.10692742571120502,Usure prématurée outillages précision,40.5
P0117,Assemblage train atterissage droit,2023-09-03 19:13:03.946555,2023-09-03 19:13:03.946555,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,C483,0.0,0.0,0.13591382513665146,Perte traçabilité composants,41.5
P0118,Assemblage aile gauche,2023-09-03 19:15:36.583138,2023-09-03 19:15:36.583138,Station_16,AIR0016,Fatima Lefebvre,Opérateur Technique,OK,False,D144,0.0,0.0,0.1,Déformation supports,36.5
P0118,Assemblage fuselage centrale,2023-09-03 19:19:36.341930,2023-09-03 19:19:36.341930,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,D144,0.0,0.0,0.06659966436321405,Incident logiciel robots,41.5
P0117,Fixation réacteur aile droite,2023-09-03 19:21:13.889419,2023-09-03 19:21:13.889419,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,C483,0.0,0.0,0.1360952400651726,Défaillance protocoles sécurité industrielle,35.5
P0118,Assemblage train atterissage gauche,2023-09-03 19:25:36.341930,2023-09-03 19:25:36.341930,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,D144,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0118,Fixation réacteur aile gauche,2023-09-03 19:33:10.591346,2023-09-03 19:33:10.591346,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,D144,0.0,0.0,0.12618039329791012,Perte référencement,42.5
P0119,Assemblage queue avion,2023-09-03 19:35:18.465839,2023-09-03 19:35:18.465839,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,A415,0.0,0.0,0.0884627331560695,Incident manutention,41.5
P0118,Assemblage train atterissage droit,2023-09-03 19:36:38.846438,2023-09-03 19:36:38.846438,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,D144,0.0,0.0,0.05784863669589677,Perte traçabilité composants,41.5
P0119,Assemblage aile droite,2023-09-03 19:38:53.838580,2023-09-03 19:38:53.838580,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,A415,0.0,0.0,0.05982576136794135,Usure prématurée outillages précision,40.5
P0118,Fixation réacteur aile droite,2023-09-03 19:42:15.571435,2023-09-03 19:42:15.571435,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,D144,0.0,0.0,0.09353472144741458,Défaillance protocoles sécurité industrielle,37.5
P0119,Assemblage aile gauche,2023-09-03 19:44:53.838580,2023-09-03 19:44:53.838580,Station_16,AIR0016,Fatima Lefebvre,Opérateur Technique,OK,False,A415,0.0,0.0,0.1,Déformation supports,36.5
P0119,Assemblage fuselage centrale,2023-09-03 19:51:23.769144,2023-09-03 19:51:23.769144,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,A415,0.0,0.0,0.10831404556389548,Incident logiciel robots,36.5
P0119,Assemblage train atterissage gauche,2023-09-03 19:57:23.769144,2023-09-03 19:57:23.769144,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,A415,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0119,Fixation réacteur aile gauche,2023-09-03 20:05:16.791829,2023-09-03 20:05:16.791829,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,A415,0.0,0.0,0.1313951902173842,Perte référencement,42.5
P0120,Assemblage queue avion,2023-09-03 20:08:49.917201,2023-09-03 20:08:49.917201,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,A138,0.0,0.0,0.14719922255505885,Incident manutention,39.5
P0119,Assemblage train atterissage droit,2023-09-03 20:11:23.815664,2023-09-03 20:11:23.815664,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A415,0.0,0.0,0.10195106521707427,Perte traçabilité composants,37.5
P0120,Assemblage aile droite,2023-09-03 20:16:11.871285,2023-09-03 20:16:11.871285,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,A138,0.0,0.0,0.12276502332943857,Usure prématurée outillages précision,40.5
P0119,Fixation réacteur aile droite,2023-09-03 20:18:24.267871,2023-09-03 20:18:24.267871,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,A415,0.0,0.0,0.11679227975721301,Défaillance protocoles sécurité industrielle,37.5
P0120,Assemblage aile gauche,2023-09-03 20:22:11.871285,2023-09-03 20:22:11.871285,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,A138,0.0,0.0,0.1,Déformation supports,41.5
P0120,Assemblage fuselage centrale,2023-09-03 20:30:54.238823,2023-09-03 20:30:54.238823,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,A138,0.0,0.0,0.14510209379660863,Incident logiciel robots,36.5
P0121,Assemblage queue avion,2023-09-03 20:34:58.252533,2023-09-03 20:34:58.252533,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,False,D116,0.0,0.0,0.08284792572115685,Incident manutention,32.5
P0120,Assemblage train atterissage gauche,2023-09-03 20:36:54.238823,2023-09-03 20:36:54.238823,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,A138,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0121,Assemblage aile droite,2023-09-03 20:40:58.549848,2023-09-03 20:40:58.549848,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,D116,0.0,0.0,0.10008258757867733,Usure prématurée outillages précision,41.5
P0120,Fixation réacteur aile gauche,2023-09-03 20:45:24.008076,2023-09-03 20:45:24.008076,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,Rework,True,A138,0.0,0.0,0.14160257024400177,Perte référencement,38.5
P0121,Assemblage aile gauche,2023-09-03 20:46:58.549848,2023-09-03 20:46:58.549848,Station_16,AIR0016,Fatima Lefebvre,Opérateur Technique,OK,False,D116,0.0,0.0,0.1,Déformation supports,36.5
P0121,Assemblage fuselage centrale,2023-09-03 20:53:28.382937,2023-09-03 20:53:28.382937,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,D116,0.0,0.0,0.10828696906693192,Incident logiciel robots,41.5
P0121,Assemblage train atterissage gauche,2023-09-03 20:59:28.382937,2023-09-03 20:59:28.382937,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,D116,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0121,Fixation réacteur aile gauche,2023-09-03 21:02:47.086644,2023-09-03 21:02:47.086644,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,OK,False,D116,0.0,0.0,0.05519547422480591,Perte référencement,41.5
P0122,Assemblage queue avion,2023-09-03 21:04:58.564697,2023-09-03 21:04:58.564697,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,False,D120,0.0,0.0,0.0829346381206895,Incident manutention,32.5
P0121,Assemblage train atterissage droit,2023-09-03 21:09:51.066066,2023-09-03 21:09:51.066066,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,D116,0.0,0.0,0.11777206173185206,Perte traçabilité composants,37.5
P0122,Assemblage aile droite,2023-09-03 21:12:25.829374,2023-09-03 21:12:25.829374,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,D120,0.0,0.0,0.12424018815844254,Usure prématurée outillages précision,41.5
P0120,Fixation réacteur aile gauche_Rework,2023-09-03 21:15:24.008076,2023-09-03 21:15:24.008076,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,True,A138,0.0,0.0,0.5,Rework nécessaire,38.5
P0121,Fixation réacteur aile droite,2023-09-03 21:16:24.003716,2023-09-03 21:16:24.003716,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,D116,0.0,0.0,0.1091493472867664,Défaillance protocoles sécurité industrielle,37.5
P0122,Assemblage aile gauche,2023-09-03 21:18:25.829374,2023-09-03 21:18:25.829374,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,D120,0.0,0.0,0.1,Déformation supports,41.5
P0120,Assemblage train atterissage droit,2023-09-03 21:20:28.904718,2023-09-03 21:20:28.904718,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,A138,0.0,0.0,0.0846935117813511,Perte traçabilité composants,41.5
P0122,Assemblage fuselage centrale,2023-09-03 21:23:55.405628,2023-09-03 21:23:55.405628,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,D120,0.0,0.0,0.0915489595195152,Incident logiciel robots,39.5
P0120,Fixation réacteur aile droite,2023-09-03 21:26:20.441647,2023-09-03 21:26:20.441647,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,A138,0.0,0.0,0.09764914682741183,Défaillance protocoles sécurité industrielle,35.5
P0122,Assemblage train atterissage gauche,2023-09-03 21:29:55.405628,2023-09-03 21:29:55.405628,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,D120,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0122,Fixation réacteur aile gauche,2023-09-03 21:37:51.831655,2023-09-03 21:37:51.831655,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,D120,0.0,0.0,0.13234056310116152,Perte référencement,42.5
P0123,Assemblage queue avion,2023-09-03 21:38:06.208234,2023-09-03 21:38:06.208234,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,A423,0.0,0.0,0.13505784273908744,Incident manutention,41.5
P0123,Assemblage aile droite,2023-09-03 21:41:29.945746,2023-09-03 21:41:29.945746,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,A423,0.0,0.0,0.05659375343621777,Usure prématurée outillages précision,41.5
P0122,Assemblage train atterissage droit,2023-09-03 21:41:33.602712,2023-09-03 21:41:33.602712,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,Rework,True,D120,0.0,0.0,0.06160307131373524,Perte traçabilité composants,41.5
P0123,Assemblage aile gauche,2023-09-03 21:47:29.945746,2023-09-03 21:47:29.945746,Station_16,AIR0016,Fatima Lefebvre,Opérateur Technique,OK,False,A423,0.0,0.0,0.1,Déformation supports,36.5
P0123,Assemblage fuselage centrale,2023-09-03 21:52:09.392849,2023-09-03 21:52:09.392849,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,A423,0.0,0.0,0.07762419525165762,Incident logiciel robots,41.5
P0123,Assemblage train atterissage gauche,2023-09-03 21:58:09.392849,2023-09-03 21:58:09.392849,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,A423,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0123,Fixation réacteur aile gauche,2023-09-03 22:02:43.079097,2023-09-03 22:02:43.079097,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,A423,0.0,0.0,0.07602395769405892,Perte référencement,38.5
P0124,Assemblage queue avion,2023-09-03 22:06:02.462409,2023-09-03 22:06:02.462409,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,C775,0.0,0.0,0.10068400248320196,Incident manutention,41.5
P0123,Assemblage train atterissage droit,2023-09-03 22:08:01.359465,2023-09-03 22:08:01.359465,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,A423,0.0,0.0,0.08841121334487675,Perte traçabilité composants,41.5
P0124,Assemblage aile droite,2023-09-03 22:10:26.413989,2023-09-03 22:10:26.413989,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,C775,0.0,0.0,0.07331988332642235,Usure prématurée outillages précision,41.5
P0122,Assemblage train atterissage droit_Rework,2023-09-03 22:11:33.602712,2023-09-03 22:11:33.602712,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,True,D120,0.0,0.0,0.5,Rework nécessaire,41.5
P0123,Fixation réacteur aile droite,2023-09-03 22:12:53.230760,2023-09-03 22:12:53.230760,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,A423,0.0,0.0,0.08107535966624484,Défaillance protocoles sécurité industrielle,37.5
P0124,Assemblage aile gauche,2023-09-03 22:16:26.413989,2023-09-03 22:16:26.413989,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,Rework,True,C775,0.0,0.0,0.1,Déformation supports,41.5
P0122,Fixation réacteur aile droite,2023-09-03 22:18:06.968532,2023-09-03 22:18:06.968532,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,D120,0.0,0.0,0.10926828333698002,Défaillance protocoles sécurité industrielle,37.5
P0125,Assemblage queue avion,2023-09-03 22:38:47.571939,2023-09-03 22:38:47.571939,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,A806,0.0,0.0,0.14654776075474843,Incident manutention,39.5
P0125,Assemblage aile droite,2023-09-03 22:44:08.185139,2023-09-03 22:44:08.185139,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,A806,0.0,0.0,0.08905922212164576,Usure prématurée outillages précision,42.5
P0124,Assemblage aile gauche_Rework,2023-09-03 22:46:26.413989,2023-09-03 22:46:26.413989,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,True,C775,0.0,0.0,0.5,Rework nécessaire,41.5
P0125,Assemblage aile gauche,2023-09-03 22:50:08.185139,2023-09-03 22:50:08.185139,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,A806,0.0,0.0,0.1,Déformation supports,41.5
P0124,Assemblage fuselage centrale,2023-09-03 22:50:57.647643,2023-09-03 22:50:57.647643,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,C775,0.0,0.0,0.07534268164112087,Incident logiciel robots,39.5
P0125,Assemblage fuselage centrale,2023-09-03 22:53:16.649284,2023-09-03 22:53:16.649284,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,A806,0.0,0.0,0.0523511514680885,Incident logiciel robots,41.5
P0124,Assemblage train atterissage gauche,2023-09-03 22:56:57.647643,2023-09-03 22:56:57.647643,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,C775,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0125,Assemblage train atterissage gauche,2023-09-03 22:59:16.649284,2023-09-03 22:59:16.649284,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,A806,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0124,Fixation réacteur aile gauche,2023-09-03 23:00:52.416812,2023-09-03 23:00:52.416812,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,OK,False,C775,0.0,0.0,0.06521365811403326,Perte référencement,41.5
P0124,Assemblage train atterissage droit,2023-09-03 23:06:10.179611,2023-09-03 23:06:10.179611,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,C775,0.0,0.0,0.08826744408871438,Perte traçabilité composants,41.5
P0125,Fixation réacteur aile gauche,2023-09-03 23:06:38.344058,2023-09-03 23:06:38.344058,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,A806,0.0,0.0,0.12269299270492083,Perte référencement,42.5
P0126,Assemblage queue avion,2023-09-03 23:07:48.858906,2023-09-03 23:07:48.858906,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,D234,0.0,0.0,0.13023858490803739,Incident manutention,41.5
P0125,Assemblage train atterissage droit,2023-09-03 23:11:06.130450,2023-09-03 23:11:06.130450,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A806,0.0,0.0,0.07438510900014603,Perte traçabilité composants,37.5
P0124,Fixation réacteur aile droite,2023-09-03 23:13:30.145510,2023-09-03 23:13:30.145510,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,C775,0.0,0.0,0.12221274974622903,Défaillance protocoles sécurité industrielle,35.5
P0126,Assemblage aile droite,2023-09-03 23:13:45.396672,2023-09-03 23:13:45.396672,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,D234,0.0,0.0,0.0990382684080447,Usure prématurée outillages précision,42.5
P0125,Fixation réacteur aile droite,2023-09-03 23:16:32.373157,2023-09-03 23:16:32.373157,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,A806,0.0,0.0,0.09062297406187725,Défaillance protocoles sécurité industrielle,37.5
P0126,Assemblage aile gauche,2023-09-03 23:19:45.396672,2023-09-03 23:19:45.396672,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,D234,0.0,0.0,0.1,Déformation supports,41.5
P0126,Assemblage fuselage centrale,2023-09-03 23:24:37.398366,2023-09-03 23:24:37.398366,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,D234,0.0,0.0,0.08111158160502335,Incident logiciel robots,36.5
P0126,Assemblage train atterissage gauche,2023-09-03 23:30:37.398366,2023-09-03 23:30:37.398366,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,D234,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0127,Assemblage queue avion,2023-09-03 23:38:06.687480,2023-09-03 23:38:06.687480,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,D145,0.0,0.0,0.13519096672830053,Incident manutention,41.5
P0126,Fixation réacteur aile gauche,2023-09-03 23:38:16.587285,2023-09-03 23:38:16.587285,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,D234,0.0,0.0,0.12755247745137607,Perte référencement,42.5
P0126,Assemblage train atterissage droit,2023-09-03 23:44:53.320187,2023-09-03 23:44:53.320187,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,D234,0.0,0.0,0.11020358397149164,Perte traçabilité composants,41.5
P0127,Assemblage aile droite,2023-09-03 23:46:22.896510,2023-09-03 23:46:22.896510,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,D145,0.0,0.0,0.13783584174931748,Usure prématurée outillages précision,42.5
P0126,Fixation réacteur aile droite,2023-09-03 23:52:11.957174,2023-09-03 23:52:11.957174,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,D234,0.0,0.0,0.12184360742916032,Défaillance protocoles sécurité industrielle,35.5
P0127,Assemblage aile gauche,2023-09-03 23:52:22.896510,2023-09-03 23:52:22.896510,Station_16,AIR0016,Fatima Lefebvre,Opérateur Technique,OK,False,D145,0.0,0.0,0.1,Déformation supports,36.5
P0127,Assemblage fuselage centrale,2023-09-03 23:57:06.956605,2023-09-03 23:57:06.956605,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,D145,0.0,0.0,0.07890558184859692,Incident logiciel robots,41.5
P0128,Assemblage queue avion,2023-09-04 00:03:01.897193,2023-09-04 00:03:01.897193,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,Rework,True,A259,0.0,0.0,0.050526998104554605,Incident manutention,41.5
